"spkid","full_name","pdes","name","prefix","neo","pha","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","class","producer","data_arc","first_obs","last_obs","condition_code","rms","two_body","A1","A2","A3","DT"
2345705,"345705 (2006 VB14)",345705,,,Y,N,18.59,,,,,,,0.406,,0.402,3.204,,2460000.5,60000,2023-02-25.0,J2000,0.4211,0.767,0.444,31.02,258.72,346.44,275.14,1.09,1.467,2460058.33,2023-04-23.8,245,0.672,0.0779,30.3,3.96,ATE,"Otto Matic",5886,2006-11-15,2022-12-27,0,.40654,,,,,
2345722,"345722 (2007 BG29)",345722,,,Y,N,18.27,,,,,,,0.653,,0.258,,,2460000.5,60000,2023-02-25.0,J2000,0.3346,0.8326,0.554,18.51,60.96,245.16,283.64,1.11,1.297,2460059.37,2023-04-24.8,278,0.76,0.088,34.2,4.11,ATE,"Otto Matic",5857,2007-01-21,2023-02-03,0,.41659,,,,,
2345813,"345813 (2007 HX4)",345813,,,Y,N,17.80,,,,,,,1.377,,0.069,,,2460000.5,60000,2023-02-25.0,J2000,0.3319,1.317,0.880,56.56,41.67,14.53,269.75,1.75,0.6518,2460138.97,2023-07-13.4,552,1.51,0.105,41,3.69,APO,"Otto Matic",8659,1998-04-22,2022-01-05,0,.56205,,,,,
2345853,"345853 (2007 PU11)",345853,,,Y,N,16.31,,,,,,,,,,56.8,,2460000.5,60000,2023-02-25.0,J2000,0.5507,2.829,1.271,13.78,207.85,195.04,82.12,4.39,0.2072,2459604.12,2022-01-24.6,1.74e+03,4.76,0.282,110,1.06,AMO,"Otto Matic",12090,1989-01-08,2022-02-14,0,.38276,,,,,
2347634,"347634 (2001 SW269)",347634,,,Y,N,19.65,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5542,1.122,0.500,24.47,191.23,29.45,114.25,1.74,0.829,2459862.68,2022-10-10.1,434,1.19,0.229,89.1,3.26,APO,"Otto Matic",6988,2001-09-21,2020-11-08,0,.60716,,,,,
2347813,"347813 (2002 NP1)",347813,,,Y,N,17.74,,,,,,,,,,5.915,,2460000.5,60000,2023-02-25.0,J2000,0.1652,1.248,1.042,19.12,315.04,145.20,131.24,1.45,0.7068,2459814.82,2022-08-23.3,509,1.39,0.081,31.5,3.65,AMO,"Otto Matic",6851,2002-07-05,2021-04-07,0,.42694,,,,,
2348304,"348304 (2005 AN19)",348304,,,Y,N,18.01,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3348,1.935,1.287,39.83,121.44,47.17,225.15,2.58,0.3661,2460368.82,2024-02-28.3,983,2.69,0.393,153,2.71,AMO,"Otto Matic",9351,1997-01-10,2022-08-18,0,.51938,,,,,
2348306,"348306 (2005 AY28)",348306,,,Y,Y,21.55,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5701,0.8728,0.375,5.88,117.49,155.93,323.40,1.37,1.209,2460030.78,2023-03-27.2,298,0.815,0.036,14,3.75,ATE,"Otto Matic",6203,2005-01-13,2022-01-07,0,.50343,,,-6.7e-14,,
2348314,"348314 (2005 BC)",348314,,,Y,Y,17.90,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2781,1.19,0.859,30.12,292.46,84.18,28.02,1.52,0.7595,2459963.60,2023-01-19.1,474,1.3,0.0445,17.3,4.06,APO,"Otto Matic",6248,2005-01-16,2022-02-24,0,.42296,,,,,
2348400,"348400 (2005 JF21)",348400,,,Y,Y,17.35,,,,,,,,,,2.4149,,2460000.5,60000,2023-02-25.0,J2000,0.5356,2.225,1.033,10.85,132.20,206.13,92.12,3.42,0.297,2459690.29,2022-04-20.7,1.21e+03,3.32,0.0459,17.9,2,AMO,"Otto Matic",7359,2002-11-19,2023-01-12,0,.3333,,,,,
2348461,"348461 (2005 SH19)",348461,,,Y,N,17.09,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.8555,2.271,0.328,47.99,18.34,158.47,336.55,4.21,0.288,2460081.93,2023-05-17.4,1.25e+03,3.42,0.492,191,1.18,APO,"Otto Matic",6257,2005-09-26,2022-11-13,0,.5673,,,,,
2348595,"348595 (2005 XE1)",348595,,,Y,N,18.99,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.1516,1.449,1.230,29.13,83.18,314.76,358.65,1.67,0.5648,2460002.88,2023-02-27.3,637,1.75,0.287,112,3.69,AMO,"Otto Matic",6038,2005-12-04,2022-06-16,0,.53298,,,,,
2348776,"348776 (2006 KZ37)",348776,,,Y,N,19.26,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2088,1.285,1.017,21.37,95.67,243.23,105.77,1.55,0.6768,2459844.21,2022-09-21.7,532,1.46,0.0958,37.3,3.78,APO,"Otto Matic",10631,1993-12-10,2023-01-18,0,.55039,,,,,
2349063,"349063 (2006 XA)",349063,,,Y,N,17.45,,,,,,,,,,2.436,,2460000.5,60000,2023-02-25.0,J2000,0.5474,2.197,0.995,10.32,252.74,301.08,324.18,3.40,0.3026,2460118.88,2023-06-23.3,1.19e+03,3.26,0.092,35.8,1.71,APO,"Otto Matic",5908,2006-12-01,2023-02-03,0,.48022,,,,,
2349068,"349068 (2006 YT13)",349068,,,Y,Y,18.34,,,,,,,0.496,,0.343,2.433,,2460000.5,60000,2023-02-25.0,J2000,0.4258,1.323,0.760,38.24,116.70,105.44,176.30,1.89,0.6479,2459728.38,2022-05-28.8,556,1.52,0.038,14.8,3.58,APO,"Otto Matic",5725,2006-12-26,2022-08-29,0,.38702,,,,,
2349074,"349074 (2007 BM8)",349074,,,Y,N,18.43,,,,,,,1.081,,0.067,,,2460000.5,60000,2023-02-25.0,J2000,0.7206,1.342,0.375,27.63,87.63,179.28,68.83,2.31,0.6343,2459891.99,2022-11-08.4,568,1.55,0.407,158,2.8,APO,"Otto Matic",6962,2002-12-05,2021-12-27,0,.55222,,,,,
2349219,"349219 (2007 SV11)",349219,,,Y,N,18.14,,,,,,,0.583,,0.272,,,2460000.5,60000,2023-02-25.0,J2000,0.4937,1.734,0.878,32.21,292.22,23.76,277.58,2.59,0.4316,2460191.48,2023-09-03.9,834,2.28,0.11,42.9,2.77,APO,"Otto Matic",5176,2007-09-27,2021-11-28,0,.49865,,,,,
2349507,"349507 (2008 QY)",349507,,,Y,Y,18.55,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5815,1.167,0.489,13.58,1.94,254.83,229.79,1.85,0.7813,2460167.16,2023-08-10.6,461,1.26,0.0309,12,3.29,APO,"Otto Matic",12189,1989-09-30,2023-02-13,0,.48197,,,,,
